"period","season","speccode","grid","island","resolution","n_tenkms","status"
"1988-91","B",7,"NZ24","B",10,1,"Breeding"
"2007/08-10/11","W",7,"TQ01","B",10,1,"Present"
"2007/08-10/11","W",7,"TQ03","B",10,1,"Present"
"2007/08-10/11","W",7,"TQ05","B",10,1,"Present"
"1980/81-1982/83","W",7,"SE61","B",10,1,"Present"
"1980/81-1982/83","W",7,"SE62","B",10,1,"Present"
"1980/81-1982/83","W",7,"SE63","B",10,1,"Present"
"1968-72","B",7,"IH01","I",10,1,"Confirmed"
"1980/81-1982/83","W",7,"SE65","B",10,1,"Present"
"1968-72","B",7,"TL88","B",10,1,"Possible"
"2008-11","B",7,"TF30","B",10,1,"Probable"
"1988-91","B",7,"NO35","B",10,1,"Breeding"
"2007/08-10/11","W",7,"TQ27","B",10,1,"Present"
"2007/08-10/11","W",7,"TQ28","B",10,1,"Present"
"1980/81-1982/83","W",7,"SE74","B",10,1,"Present"
"1980/81-1982/83","W",7,"IH81","I",10,1,"Present"
"1988-91","B",7,"NO53","B",10,1,"Breeding"
"1968-72","B",7,"SK45","B",10,1,"Confirmed"
"2008-11","B",7,"TF41","B",10,1,"Probable"
"1980/81-1982/83","W",7,"IH86","I",10,1,"Present"
"1980/81-1982/83","W",7,"SJ22","B",10,1,"Present"
"1988-91","B",7,"SE34","B",10,1,"Breeding"
"1968-72","B",7,"IH43","I",10,1,"Confirmed"
"1968-72","B",7,"IH41","I",10,1,"Confirmed"
"1988-91","B",7,"IH33","I",10,1,"Breeding"
"1988-91","B",7,"SD71","B",10,1,"Breeding"
"1980/81-1982/83","W",7,"SH46","B",10,1,"Present"
"1988-91","B",7,"SD57","B",10,1,"Breeding"
"2007/08-10/11","W",7,"IH74","I",10,1,"Present"
"1988-91","B",7,"SD58","B",10,1,"Breeding"
"1968-72","B",7,"IR89","I",10,1,"Probable"
"2007/08-10/11","W",7,"NS29","B",10,1,"Present"
"2008-11","B",7,"TA30","B",10,1,"Confirmed"
"2008-11","B",7,"TF02","B",10,1,"Confirmed"
"2008-11","B",7,"TF03","B",10,1,"Confirmed"
"2008-11","B",7,"TF04","B",10,1,"Confirmed"
"2008-11","B",7,"TF06","B",10,1,"Confirmed"
"1968-72","B",7,"NX85","B",10,1,"Confirmed"
"1980/81-1982/83","W",7,"IH25","I",10,1,"Present"
"2007/08-10/11","W",7,"SH95","B",10,1,"Present"
"1968-72","B",7,"NY08","B",10,1,"Probable"
"1968-72","B",7,"SP84","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"IT11","I",10,1,"Present"
"2007/08-10/11","W",7,"SH97","B",10,1,"Present"
"2008-11","B",7,"NK06","B",10,1,"Possible"
"2008-11","B",7,"SK00","B",10,1,"Confirmed"
"1988-91","B",7,"IG95","I",10,1,"Breeding"
"1980/81-1982/83","W",7,"IH43","I",10,1,"Present"
"1980/81-1982/83","W",7,"IH51","I",10,1,"Present"
"2008-11","B",7,"TF22","B",10,1,"Confirmed"
"1988-91","B",7,"NO30","B",10,1,"Breeding"
"2008-11","B",7,"TF28","B",10,1,"Confirmed"
"1980/81-1982/83","W",7,"IH73","I",10,1,"Present"
"1988-91","B",7,"SE25","B",10,1,"Breeding"
"2008-11","B",7,"TF33","B",10,1,"Confirmed"
"1988-91","B",7,"NO45","B",10,1,"Breeding"
"1988-91","B",7,"IH23","I",10,1,"Breeding"
"2008-11","B",7,"TF37","B",10,1,"Confirmed"
"1988-91","B",7,"NO65","B",10,1,"Seen"
"1968-72","B",7,"TM08","B",10,1,"Confirmed"
"1988-91","B",7,"SD37","B",10,1,"Seen"
"2007/08-10/11","W",7,"TQ38","B",10,1,"Present"
"1988-91","B",7,"SE35","B",10,1,"Breeding"
"1988-91","B",7,"IH31","I",10,1,"Breeding"
"1968-72","B",7,"IH46","I",10,1,"Confirmed"
"2007/08-10/11","W",7,"SU39","B",10,1,"Present"
"2007/08-10/11","W",7,"SU40","B",10,1,"Present"
"2007/08-10/11","W",7,"IH70","I",10,1,"Present"
"1988-91","B",7,"SD59","B",10,1,"Breeding"
"1988-91","B",7,"IH35","I",10,1,"Seen"
"2007/08-10/11","W",7,"WV74","B",10,1,"Present"
"2008-11","B",7,"TA22","B",10,1,"Confirmed"
"1968-72","B",7,"IT00","I",10,1,"Confirmed"
"1968-72","B",7,"SJ63","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"NY06","B",10,1,"Present"
"1968-72","B",7,"SD42","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"SJ58","B",10,1,"Present"
"1980/81-1982/83","W",7,"IJ10","I",10,1,"Present"
"1968-72","B",7,"SD45","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"SJ62","B",10,1,"Present"
"1968-72","B",7,"SD54","B",10,1,"Confirmed"
"1968-72","B",7,"SD52","B",10,1,"Confirmed"
"1968-72","B",7,"SD59","B",10,1,"Confirmed"
"2008-11","B",7,"TG01","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"SJ66","B",10,1,"Present"
"2007/08-10/11","W",7,"SJ72","B",10,1,"Present"
"2007/08-10/11","W",7,"SJ71","B",10,1,"Present"
"2007/08-10/11","W",7,"SJ70","B",10,1,"Present"
"1988-91","B",7,"SE53","B",10,1,"Breeding"
"1980/81-1982/83","W",7,"SJ60","B",10,1,"Present"
"2008-11","B",7,"TF24","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"NS02","B",10,1,"Present"
"2007/08-10/11","W",7,"NO99","B",10,1,"Present"
"2007/08-10/11","W",7,"NR75","B",10,1,"Present"
"2007/08-10/11","W",7,"NS05","B",10,1,"Present"
"2008-11","B",7,"TF34","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"NS06","B",10,1,"Present"
"2007/08-10/11","W",7,"TV49","B",10,1,"Present"
"1988-91","B",7,"IH24","I",10,1,"Breeding"
"2008-11","B",7,"TF36","B",10,1,"Confirmed"
"1968-72","B",7,"ST31","B",10,1,"Confirmed"
"2008-11","B",7,"TF40","B",10,1,"Confirmed"
"1968-72","B",7,"IH42","I",10,1,"Confirmed"
"1980/81-1982/83","W",7,"SH33","B",10,1,"Present"
"2007/08-10/11","W",7,"SU33","B",10,1,"Present"
"1980/81-1982/83","W",7,"SH45","B",10,1,"Present"
"1980/81-1982/83","W",7,"SH44","B",10,1,"Present"
"1988-91","B",7,"SD54","B",10,1,"Seen"
"1968-72","B",7,"ST50","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"NS28","B",10,1,"Present"
"1980/81-1982/83","W",7,"NY40","B",10,1,"Present"
"1968-72","B",7,"SD17","B",10,1,"Confirmed"
"1968-72","B",7,"IM61","I",10,1,"Confirmed"
"1980/81-1982/83","W",7,"SJ81","B",10,1,"Present"
"1980/81-1982/83","W",7,"IX29","I",10,1,"Present"
"1980/81-1982/83","W",7,"IX38","I",10,1,"Present"
"1980/81-1982/83","W",7,"IX39","I",10,1,"Present"
"1980/81-1982/83","W",7,"IX49","I",10,1,"Present"
"1988-91","B",7,"IV99","I",10,1,"Breeding"
"1968-72","B",7,"TL69","B",10,1,"Confirmed"
"1968-72","B",7,"SK18","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"IC73","I",10,1,"Present"
"2007/08-10/11","W",7,"IC62","I",10,1,"Present"
"2007/08-10/11","W",7,"ID40","I",10,1,"Present"
"2007/08-10/11","W",7,"IG10","I",10,1,"Present"
"2007/08-10/11","W",7,"IG11","I",10,1,"Present"
"2007/08-10/11","W",7,"IG20","I",10,1,"Present"
"2007/08-10/11","W",7,"IG53","I",10,1,"Present"
"2007/08-10/11","W",7,"NS52","B",10,1,"Present"
"2007/08-10/11","W",7,"NS55","B",10,1,"Present"
"2007/08-10/11","W",7,"TQ16","B",10,1,"Present"
"2007/08-10/11","W",7,"TQ14","B",10,1,"Present"
"1968-72","B",7,"IH10","I",10,1,"Confirmed"
"1988-91","B",7,"NO40","B",10,1,"Breeding"
"1988-91","B",7,"NO41","B",10,1,"Breeding"
"1988-91","B",7,"NO42","B",10,1,"Seen"
"2008-11","B",7,"SY68","B",10,1,"Confirmed"
"1980/81-1982/83","W",7,"SE75","B",10,1,"Present"
"2008-11","B",7,"SY98","B",10,1,"Confirmed"
"1988-91","B",7,"SD27","B",10,1,"Breeding"
"2007/08-10/11","W",7,"NS07","B",10,1,"Present"
"1968-72","B",7,"SK48","B",10,1,"Confirmed"
"2008-11","B",7,"TF46","B",10,1,"Confirmed"
"2008-11","B",7,"TF47","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"TQ42","B",10,1,"Present"
"2007/08-10/11","W",7,"NX96","B",10,1,"Present"
"1968-72","B",7,"IR78","I",10,1,"Confirmed"
"1968-72","B",7,"NZ37","B",10,1,"Possible"
"1980/81-1982/83","W",7,"IH06","I",10,1,"Present"
"1980/81-1982/83","W",7,"IH10","I",10,1,"Present"
"1968-72","B",7,"IR88","I",10,1,"Confirmed"
"2007/08-10/11","W",7,"WV64","B",10,1,"Present"
"1980/81-1982/83","W",7,"NY42","B",10,1,"Present"
"1980/81-1982/83","W",7,"NY65","B",10,1,"Present"
"1980/81-1982/83","W",7,"NY97","B",10,1,"Present"
"2008-11","B",7,"TF00","B",10,1,"Confirmed"
"2008-11","B",7,"TF01","B",10,1,"Possible"
"1980/81-1982/83","W",7,"IH21","I",10,1,"Present"
"1980/81-1982/83","W",7,"IH24","I",10,1,"Present"
"1988-91","B",7,"IG63","I",10,1,"Seen"
"1988-91","B",7,"IG71","I",10,1,"Seen"
"1980/81-1982/83","W",7,"IH26","I",10,1,"Present"
"2007/08-10/11","W",7,"SH98","B",10,1,"Present"
"2007/08-10/11","W",7,"NU13","B",10,1,"Present"
"2007/08-10/11","W",7,"NU14","B",10,1,"Present"
"1968-72","B",7,"SP79","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"ST85","B",10,1,"Present"
"1980/81-1982/83","W",7,"SU95","B",10,1,"Present"
"1988-91","B",7,"IG96","I",10,1,"Breeding"
"1968-72","B",7,"NY91","B",10,1,"Probable"
"1980/81-1982/83","W",7,"IH52","I",10,1,"Present"
"1980/81-1982/83","W",7,"IH53","I",10,1,"Present"
"2008-11","B",7,"TF25","B",10,1,"Confirmed"
"2008-11","B",7,"TF26","B",10,1,"Confirmed"
"1980/81-1982/83","W",7,"IH70","I",10,1,"Present"
"1968-72","B",7,"NZ07","B",10,1,"Probable"
"1980/81-1982/83","W",7,"IH71","I",10,1,"Present"
"1980/81-1982/83","W",7,"IH72","I",10,1,"Present"
"1980/81-1982/83","W",7,"IH76","I",10,1,"Present"
"1988-91","B",7,"IH20","I",10,1,"Breeding"
"1988-91","B",7,"SD33","B",10,1,"Breeding"
"1988-91","B",7,"IH22","I",10,1,"Seen"
"1988-91","B",7,"SD45","B",10,1,"Seen"
"1980/81-1982/83","W",7,"SH32","B",10,1,"Present"
"2007/08-10/11","W",7,"SU32","B",10,1,"Present"
"1968-72","B",7,"IH33","I",10,1,"Confirmed"
"1980/81-1982/83","W",7,"SH43","B",10,1,"Present"
"1988-91","B",7,"SD55","B",10,1,"Breeding"
"1968-72","B",7,"NZ40","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"IH71","I",10,1,"Present"
"2007/08-10/11","W",7,"NS27","B",10,1,"Present"
"1988-91","B",7,"IC32","I",10,1,"Breeding"
"2008-11","B",7,"TM24","B",10,1,"Confirmed"
"1988-91","B",7,"IH40","I",10,1,"Seen"
"1988-91","B",7,"IH41","I",10,1,"Breeding"
"1988-91","B",7,"IH42","I",10,1,"Breeding"
"1980/81-1982/83","W",7,"IJ00","I",10,1,"Present"
"1968-72","B",7,"SD39","B",10,1,"Confirmed"
"1980/81-1982/83","W",7,"IJ02","I",10,1,"Present"
"2007/08-10/11","W",7,"SJ59","B",10,1,"Present"
"2007/08-10/11","W",7,"SJ61","B",10,1,"Present"
"1968-72","B",7,"SD49","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"SJ63","B",10,1,"Present"
"1968-72","B",7,"SD51","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"SJ68","B",10,1,"Present"
"2007/08-10/11","W",7,"SJ65","B",10,1,"Present"
"2007/08-10/11","W",7,"SJ67","B",10,1,"Present"
"1988-91","B",7,"SU50","B",10,1,"Seen"
"1988-91","B",7,"SU46","B",10,1,"Breeding"
"2007/08-10/11","W",7,"SJ74","B",10,1,"Present"
"2008-11","B",7,"TG12","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"TR26","B",10,1,"Present"
"2007/08-10/11","W",7,"TR27","B",10,1,"Present"
"1968-72","B",7,"IM14","I",10,1,"Possible"
"2007/08-10/11","W",7,"NR25","B",10,1,"Present"
"2007/08-10/11","W",7,"TR36","B",10,1,"Present"
"1968-72","B",7,"IM27","I",10,1,"Probable"
"1968-72","B",7,"IM24","I",10,1,"Confirmed"
"1980/81-1982/83","W",7,"SJ66","B",10,1,"Present"
"1968-72","B",7,"IM22","I",10,1,"Confirmed"
"1968-72","B",7,"ST33","B",10,1,"Probable"
"2007/08-10/11","W",7,"TV59","B",10,1,"Present"
"1968-72","B",7,"ST39","B",10,1,"Possible"
"1968-72","B",7,"ST45","B",10,1,"Possible"
"1980/81-1982/83","W",7,"NY06","B",10,1,"Present"
"2007/08-10/11","W",7,"NX95","B",10,1,"Present"
"2007/08-10/11","W",7,"SU34","B",10,1,"Present"
"1968-72","B",7,"NZ33","B",10,1,"Possible"
"1980/81-1982/83","W",7,"SH37","B",10,1,"Present"
"2008-11","B",7,"TA13","B",10,1,"Confirmed"
"1988-91","B",7,"IC23","I",10,1,"Seen"
"1968-72","B",7,"NZ71","B",10,1,"Confirmed"
"1968-72","B",7,"IM48","I",10,1,"Probable"
"1980/81-1982/83","W",7,"IX07","I",10,1,"Present"
"2007/08-10/11","W",7,"NZ37","B",10,1,"Present"
"1968-72","B",7,"IM68","I",10,1,"Confirmed"
"1968-72","B",7,"IM70","I",10,1,"Confirmed"
"2007/08-10/11","W",7,"NS31","B",10,1,"Present"
"2007/08-10/11","W",7,"NS34","B",10,1,"Present"
"2007/08-10/11","W",7,"NS37","B",10,1,"Present"
"2007/08-10/11","W",7,"NS36","B",10,1,"Present"
"1980/81-1982/83","W",7,"SE55","B",10,1,"Present"
"1968-72","B",7,"SK20","B",10,1,"Confirmed"
"1988-91","B",7,"NO01","B",10,1,"Breeding"
"1968-72","B",7,"TL71","B",10,1,"Possible"
"1980/81-1982/83","W",7,"NT95","B",10,1,"Present"
"1980/81-1982/83","W",7,"NU13","B",10,1,"Present"
"1968-72","B",7,"TL78","B",10,1,"Confirmed"
"1980/81-1982/83","W",7,"NT73","B",10,1,"Present"
"1988-91","B",7,"NO14","B",10,1,"Breeding"
"1988-91","B",7,"NO20","B",10,1,"Breeding"
"1988-91","B",7,"NO21","B",10,1,"Breeding"
"1988-91","B",7,"NO25","B",10,1,"Breeding"
"1988-91","B",7,"NO26","B",10,1,"Breeding"
"1988-91","B",7,"NZ52","B",10,1,"Breeding"
"1968-72","B",7,"IH12","I",10,1,"Confirmed"
"1968-72","B",7,"IH16","I",10,1,"Confirmed"
"1968-72","B",7,"SK42","B",10,1,"Confirmed"
"1968-72","B",7,"SK43","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"SO96","B",10,1,"Present"
"1988-91","B",7,"NO54","B",10,1,"Breeding"
"2007/08-10/11","W",7,"TG33","B",10,1,"Present"
"1980/81-1982/83","W",7,"SE91","B",10,1,"Present"
"1968-72","B",7,"TM13","B",10,1,"Confirmed"
"1980/81-1982/83","W",7,"IH93","I",10,1,"Present"
"2007/08-10/11","W",7,"TQ39","B",10,1,"Present"
"1968-72","B",7,"IH32","I",10,1,"Confirmed"
"1968-72","B",7,"IH40","I",10,1,"Confirmed"
"2007/08-10/11","W",7,"IH63","I",10,1,"Present"
"1980/81-1982/83","W",7,"SK94","B",10,1,"Present"
"1968-72","B",7,"NZ43","B",10,1,"Probable"
"2007/08-10/11","W",7,"NS25","B",10,1,"Present"
"1980/81-1982/83","W",7,"NY23","B",10,1,"Present"
"2008-11","B",7,"TA14","B",10,1,"Confirmed"
"2008-11","B",7,"TA15","B",10,1,"Confirmed"
"1980/81-1982/83","W",7,"IH12","I",10,1,"Present"
"1988-91","B",7,"NS68","B",10,1,"Breeding"
"1980/81-1982/83","W",7,"NY98","B",10,1,"Present"
"1980/81-1982/83","W",7,"IH16","I",10,1,"Present"
"1980/81-1982/83","W",7,"IH23","I",10,1,"Present"
"1988-91","B",7,"IG62","I",10,1,"Breeding"
"1988-91","B",7,"IG70","I",10,1,"Seen"
"1968-72","B",7,"NX76","B",10,1,"Confirmed"
"1988-91","B",7,"IG80","I",10,1,"Breeding"
"1968-72","B",7,"SP73","B",10,1,"Confirmed"
"1988-91","B",7,"IG73","I",10,1,"Seen"
"2007/08-10/11","W",7,"IH16","I",10,1,"Present"
"1968-72","B",7,"SP75","B",10,1,"Confirmed"
"1980/81-1982/83","W",7,"SU93","B",10,1,"Present"
"1980/81-1982/83","W",7,"SU96","B",10,1,"Present"
"1980/81-1982/83","W",7,"SU97","B",10,1,"Present"
"1968-72","B",7,"NY93","B",10,1,"Possible"
"1968-72","B",7,"NY95","B",10,1,"Possible"
"1980/81-1982/83","W",7,"IH60","I",10,1,"Present"
"1980/81-1982/83","W",7,"IH61","I",10,1,"Present"
"1980/81-1982/83","W",7,"IH64","I",10,1,"Present"
"1968-72","B",7,"NZ05","B",10,1,"Probable"
"1988-91","B",7,"IH15","I",10,1,"Breeding"
"1968-72","B",7,"NZ08","B",10,1,"Probable"
"1968-72","B",7,"NZ16","B",10,1,"Confirmed"
"1988-91","B",7,"IH17","I",10,1,"Seen"
"1968-72","B",7,"NZ20","B",10,1,"Confirmed"
"1968-72","B",7,"SS78","B",10,1,"Confirmed"
"1968-72","B",7,"ST34","B",10,1,"Confirmed"
"1988-91","B",7,"NS20","B",10,1,"Seen"
"2007/08-10/11","W",7,"NX92","B",10,1,"Present"
"1968-72","B",7,"NZ27","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"NX91","B",10,1,"Present"
"1980/81-1982/83","W",7,"SH36","B",10,1,"Present"
"2008-11","B",7,"TA12","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"NS24","B",10,1,"Present"
"1980/81-1982/83","W",7,"NY22","B",10,1,"Present"
"1968-72","B",7,"IR79","I",10,1,"Confirmed"
"2008-11","B",7,"SK35","B",10,1,"Probable"
"1980/81-1982/83","W",7,"SK97","B",10,1,"Present"
"1980/81-1982/83","W",7,"SK98","B",10,1,"Present"
"1980/81-1982/83","W",7,"SM80","B",10,1,"Present"
"1980/81-1982/83","W",7,"SM81","B",10,1,"Present"
"2007/08-10/11","W",7,"IH80","I",10,1,"Present"
"2007/08-10/11","W",7,"NY10","B",10,1,"Present"
"2007/08-10/11","W",7,"NY11","B",10,1,"Present"
"1980/81-1982/83","W",7,"IJ04","I",10,1,"Present"
"1980/81-1982/83","W",7,"IJ06","I",10,1,"Present"
"2007/08-10/11","W",7,"SJ60","B",10,1,"Present"
"2007/08-10/11","W",7,"SJ64","B",10,1,"Present"
"1968-72","B",7,"SD50","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"NY26","B",10,1,"Present"
"1988-91","B",7,"SU41","B",10,1,"Breeding"
"1988-91","B",7,"SU43","B",10,1,"Breeding"
"1980/81-1982/83","W",7,"IJ16","I",10,1,"Present"
"1980/81-1982/83","W",7,"SZ79","B",10,1,"Present"
"2007/08-10/11","W",7,"SJ75","B",10,1,"Present"
"1988-91","B",7,"SE62","B",10,1,"Seen"
"1980/81-1982/83","W",7,"SJ61","B",10,1,"Present"
"1988-91","B",7,"SE64","B",10,1,"Seen"
"1968-72","B",7,"IM15","I",10,1,"Confirmed"
"1968-72","B",7,"IM17","I",10,1,"Confirmed"
"2007/08-10/11","W",7,"TR46","B",10,1,"Present"
"2007/08-10/11","W",7,"TR37","B",10,1,"Present"
"2007/08-10/11","W",7,"TR35","B",10,1,"Present"
"1988-91","B",7,"SE74","B",10,1,"Breeding"
"1968-72","B",7,"IM19","I",10,1,"Probable"
"1988-91","B",7,"SE75","B",10,1,"Breeding"
"2007/08-10/11","W",7,"TV69","B",10,1,"Present"
"1988-91","B",7,"IH26","I",10,1,"Breeding"
"1988-91","B",7,"SD41","B",10,1,"Breeding"
"1980/81-1982/83","W",7,"NY11","B",10,1,"Present"
"2007/08-10/11","W",7,"NS15","B",10,1,"Present"
"2007/08-10/11","W",7,"IH62","I",10,1,"Present"
"2007/08-10/11","W",7,"SU31","B",10,1,"Present"
"1980/81-1982/83","W",7,"NY21","B",10,1,"Present"
"1980/81-1982/83","W",7,"SK96","B",10,1,"Present"
"2007/08-10/11","W",7,"WV55","B",10,1,"Present"
"1980/81-1982/83","W",7,"IW87","I",10,1,"Present"
"1968-72","B",7,"IM59","I",10,1,"Possible"
"1980/81-1982/83","W",7,"SJ80","B",10,1,"Present"
"2007/08-10/11","W",7,"NZ38","B",10,1,"Present"
"1980/81-1982/83","W",7,"IX28","I",10,1,"Present"
"1988-91","B",7,"IS60","I",10,1,"Seen"
"1988-91","B",7,"IT00","I",10,1,"Breeding"
"2007/08-10/11","W",7,"NS35","B",10,1,"Present"
"1980/81-1982/83","W",7,"NT67","B",10,1,"Present"
"2007/08-10/11","W",7,"IC42","I",10,1,"Present"
"2007/08-10/11","W",7,"IC63","I",10,1,"Present"
"1980/81-1982/83","W",7,"SE42","B",10,1,"Present"
"1988-91","B",7,"NZ13","B",10,1,"Breeding"
"1988-91","B",7,"NZ19","B",10,1,"Seen"
"1988-91","B",7,"NZ21","B",10,1,"Breeding"
"2007/08-10/11","W",7,"TQ06","B",10,1,"Present"
"2007/08-10/11","W",7,"TQ07","B",10,1,"Present"
"2007/08-10/11","W",7,"TQ08","B",10,1,"Present"
"1988-91","B",7,"NZ29","B",10,1,"Breeding"
"1968-72","B",7,"IH03","I",10,1,"Confirmed"
"1968-72","B",7,"IH04","I",10,1,"Possible"
"1988-91","B",7,"NZ34","B",10,1,"Breeding"
"2007/08-10/11","W",7,"TG14","B",10,1,"Present"
"2007/08-10/11","W",7,"TG20","B",10,1,"Present"
"2007/08-10/11","W",7,"TG21","B",10,1,"Present"
"1980/81-1982/83","W",7,"SE72","B",10,1,"Present"
"1968-72","B",7,"SP47","B",10,1,"Possible"
"1988-91","B",7,"NZ61","B",10,1,"Breeding"
"1988-91","B",7,"NZ71","B",10,1,"Breeding"
"2008-11","B",7,"SY99","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"TG40","B",10,1,"Present"
"1988-91","B",7,"SD34","B",10,1,"Breeding"
"1988-91","B",7,"IH30","I",10,1,"Breeding"
"1968-72","B",7,"NZ24","B",10,1,"Confirmed"
"1968-72","B",7,"IH26","I",10,1,"Confirmed"
"1968-72","B",7,"IH30","I",10,1,"Confirmed"
"1988-91","B",7,"SD52","B",10,1,"Breeding"
"2008-11","B",7,"SK32","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"NS23","B",10,1,"Present"
"1980/81-1982/83","W",7,"IH05","I",10,1,"Present"
"1968-72","B",7,"SP61","B",10,1,"Confirmed"
"1980/81-1982/83","W",7,"NY25","B",10,1,"Present"
"1980/81-1982/83","W",7,"NY30","B",10,1,"Present"
"1988-91","B",7,"NS67","B",10,1,"Breeding"
"1988-91","B",7,"IC83","I",10,1,"Seen"
"1988-91","B",7,"IF82","I",10,1,"Seen"
"1980/81-1982/83","W",7,"NZ05","B",10,1,"Present"
"1980/81-1982/83","W",7,"IH20","I",10,1,"Present"
"1988-91","B",7,"IG21","I",10,1,"Seen"
"1968-72","B",7,"SP68","B",10,1,"Confirmed"
"1968-72","B",7,"SP69","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"IT10","I",10,1,"Present"
"2007/08-10/11","W",7,"NU05","B",10,1,"Present"
"2007/08-10/11","W",7,"IH15","I",10,1,"Present"
"2007/08-10/11","W",7,"IT01","I",10,1,"Present"
"2007/08-10/11","W",7,"IT02","I",10,1,"Present"
"2007/08-10/11","W",7,"IS93","I",10,1,"Present"
"2007/08-10/11","W",7,"ST86","B",10,1,"Present"
"2008-11","B",7,"NN60","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"ST97","B",10,1,"Present"
"1968-72","B",7,"SP89","B",10,1,"Confirmed"
"1968-72","B",7,"NY97","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"SJ32","B",10,1,"Present"
"1980/81-1982/83","W",7,"IH63","I",10,1,"Present"
"1968-72","B",7,"NZ01","B",10,1,"Confirmed"
"1988-91","B",7,"IH14","I",10,1,"Breeding"
"2007/08-10/11","W",7,"SJ35","B",10,1,"Present"
"1968-72","B",7,"NZ10","B",10,1,"Possible"
"2007/08-10/11","W",7,"SJ36","B",10,1,"Present"
"2007/08-10/11","W",7,"SJ38","B",10,1,"Present"
"1968-72","B",7,"SP99","B",10,1,"Confirmed"
"1968-72","B",7,"ST24","B",10,1,"Confirmed"
"1968-72","B",7,"IH24","I",10,1,"Confirmed"
"1988-91","B",7,"NS05","B",10,1,"Breeding"
"1968-72","B",7,"NZ22","B",10,1,"Possible"
"2007/08-10/11","W",7,"SU26","B",10,1,"Present"
"2007/08-10/11","W",7,"SU29","B",10,1,"Present"
"1980/81-1982/83","W",7,"NY15","B",10,1,"Present"
"2008-11","B",7,"TA04","B",10,1,"Confirmed"
"2008-11","B",7,"SK33","B",10,1,"Possible"
"2008-11","B",7,"SK34","B",10,1,"Confirmed"
"1980/81-1982/83","W",7,"IR39","I",10,1,"Present"
"2008-11","B",7,"SK36","B",10,1,"Confirmed"
"1968-72","B",7,"SD27","B",10,1,"Confirmed"
"1968-72","B",7,"SD28","B",10,1,"Confirmed"
"1968-72","B",7,"SD29","B",10,1,"Possible"
"1968-72","B",7,"SD33","B",10,1,"Possible"
"2007/08-10/11","W",7,"SJ57","B",10,1,"Present"
"1980/81-1982/83","W",7,"SY99","B",10,1,"Present"
"2007/08-10/11","W",7,"IH82","I",10,1,"Present"
"1980/81-1982/83","W",7,"IJ05","I",10,1,"Present"
"2007/08-10/11","W",7,"NY12","B",10,1,"Present"
"1980/81-1982/83","W",7,"IJ08","I",10,1,"Present"
"1988-91","B",7,"IH60","I",10,1,"Breeding"
"1980/81-1982/83","W",7,"SZ38","B",10,1,"Present"
"2007/08-10/11","W",7,"NY30","B",10,1,"Present"
"2007/08-10/11","W",7,"NY31","B",10,1,"Present"
"1968-72","B",7,"SJ74","B",10,1,"Confirmed"
"1980/81-1982/83","W",7,"IJ17","I",10,1,"Present"
"1988-91","B",7,"SU56","B",10,1,"Breeding"
"1968-72","B",7,"SD63","B",10,1,"Confirmed"
"2008-11","B",7,"TG13","B",10,1,"Probable"
"2008-11","B",7,"TG10","B",10,1,"Confirmed"
"1988-91","B",7,"SE65","B",10,1,"Seen"
"1980/81-1982/83","W",7,"SJ62","B",10,1,"Present"
"1968-72","B",7,"IM18","I",10,1,"Probable"
"1968-72","B",7,"IM16","I",10,1,"Confirmed"
"1988-91","B",7,"SE67","B",10,1,"Breeding"
"1980/81-1982/83","W",7,"SJ65","B",10,1,"Present"
"1988-91","B",7,"SE72","B",10,1,"Breeding"
"1968-72","B",7,"SD73","B",10,1,"Confirmed"
"1968-72","B",7,"IM28","I",10,1,"Probable"
"1988-91","B",7,"IH25","I",10,1,"Breeding"
"1968-72","B",7,"ST30","B",10,1,"Confirmed"
"2007/08-10/11","W",7,"WV27","B",10,1,"Present"
"1968-72","B",7,"IM33","I",10,1,"Confirmed"
"2007/08-10/11","W",7,"NS18","B",10,1,"Present"
"2007/08-10/11","W",7,"IH61","I",10,1,"Present"
"1968-72","B",7,"IR68","I",10,1,"Confirmed"
"1980/81-1982/83","W",7,"IX06","I",10,1,"Present"
